Cluster,Date,Year,Teamleader,LULC,Subtype,Scientific_name,DBH,bole_height,total_height,crown_diameter,tree_condition_label,Stump
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Annona senegalensis,5.3,2,3.5,1.5,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum collinum,7.6,1.5,5,2.5,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,5.3,1.4,2,1,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,5,1.4,2,1,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,4.1,1.4,2,1,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,4.4,1.6,2.5,1,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,5.4,1.4,2.5,1.5,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,6.2,1.4,3,2,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,4,1.4,2,1,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,4.7,1.4,2,1.5,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Rhus natalensis,4,1.4,2,1.5,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Combretum molle,8.9,1.5,4,2,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Annona senegalensis,6,1.4,3,1.5,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Annona senegalensis,5,1.4,3,1,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Annona senegalensis,5.2,2,3,1,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Annona senegalensis,10.4,1.6,4,3,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Euphorbia candelabrum,46.7,3,10,8,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Lannea barteri,15.6,1.6,6,3,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Annona senegalensis,11,,0.8,,,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Euphorbia candelabrum,35.9,3,10,6,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Acacia gerrardii,40,5,8,10,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Albizia zygia,10.3,1.8,4,2,Healthy,No
SU29,19/12/2018,2018,Miss Z,Bush,Dry Normal Land,Euphorbia candelabrum,10.6,1.7,3,1,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euphorbia candelabrum,12.3,1.8,4,1.5,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea barteri,19.1,1.4,4,3,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euphorbia candelabrum,14.2,1.7,4,1.5,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euphorbia candelabrum,12.7,1.9,4,2,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euphorbia candelabrum,18.3,1.5,5,2,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Grewia bicolor,6,1.4,3.5,2,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,6.1,1.4,3,1,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,12,1.5,3,2.5,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,15.8,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,6.3,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,14,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum molle,10.6,1.8,7,2.5,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Allophylus africanus,4,2,3,1,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Allophylus africanus,3,2,3,1,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,9.8,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,10.5,2,4,2,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum molle,28,2,7,8,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum molle,20,2,8,6,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum molle,33.7,,0.4,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,9.3,2.5,3,2,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,6.9,1.6,4,2,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum molle,13.6,1.7,8,4,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,7.2,2,3,1.5,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,5.3,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,16.5,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,11.7,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,12.1,2,5,2.5,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,15.9,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,9.1,1.5,3,2,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,6.5,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,7.9,,1,,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euphorbia candelabrum,21.5,1.7,6,4,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Annona senegalensis,10.7,,1.5,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Albizia zygia,15.2,1.4,7,4,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea barteri,10.2,2,3,2,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,16,1.7,5,3,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euclea latidens,13.4,,0.1,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euclea latidens,14.4,,0.1,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,10.7,1.4,3,3,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,17.6,1.6,5,3,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Grewia bicolor,11.9,1.7,7,4,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euphorbia candelabrum,13.2,1.8,4,1,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euphorbia candelabrum,15.3,2,4,1,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Grewia bicolor,18.1,,0.3,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Piliostigma thorningii,39.9,2,7,8,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Piliostigma thorningii,22.5,3,6,4,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea barteri,13.9,2,5,3,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,12.5,2,4,2.5,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,14.9,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,18.2,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,13.2,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,12.4,0.8,4,3,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea barteri,14.3,2.5,5,2,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,18.8,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,20.5,1.4,5,6,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euphorbia candelabrum,55.1,3,9,6,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea barteri,23.7,2,6,4,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Grewia bicolor,13.8,1.7,8,4,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,15.1,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Euclea latidens,12.4,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea sp.,18.2,2,6,4,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea sp.,16.2,1.6,6,4,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea sp.,15.2,2,6,4,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,12,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,19.9,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,13.8,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum molle,27.3,3,9,5,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,19.5,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea sp.,27.8,2,9,8,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea sp.,12.6,1.6,4,2.5,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea sp.,32.4,2,9,8,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Lannea sp.,19.4,2,9,6,Healthy,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,20.8,,0.2,,,No
SU30,19/12/2018,2018,Miss Z,Woodlands,Dry Normal Land,Combretum collinum,14.9,,0.1,,,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Rhus natalensis,11.8,,0.3,,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Rhus natalensis,11.8,,0.3,,,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Cassia spectabilis,6.1,,0.2,,,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Cassia spectabilis,4.5,,0.2,,,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Stereospermum kunthiunum,18.3,2,4,3,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Stereospermum kunthiunum,6.4,,0.3,,,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Stereospermum kunthiunum,8.3,,0.2,,,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Stereospermum kunthiunum,5.3,,0.2,,,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum collinum,9.3,,0.2,,,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum collinum,4.4,1.8,3,1,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Vernonia amygdalina,6.3,1.4,3,1,Declining health,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Rhus natalensis,6.5,1.4,4,2,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Rhus natalensis,4.1,1.8,4,2,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Rhus natalensis,3.5,1.4,2.5,1,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Rhus natalensis,3.3,1.4,2.5,1.5,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum collinum,4.5,2,4,1,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Combretum collinum,5.5,2,3,1,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Spathodea campanulata,16.3,2,5,3,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Annona senegalensis,4.3,1.8,3,1,Healthy,No
SU31,20/12/2018,2018,Miss Z,Crops,Dry Normal Land,Annona senegalensis,4.3,1.4,3,1,Healthy,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Acacia hockii,4.1,1.4,3,1,Declining health,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Acacia hockii,3,1.3,2.5,1,Declining health,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia zygia,11.2,2.8,5,3,Declining health,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Allophylus abyssinicus,4,1.3,2.5,1,Declining health,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,6,1.5,2,1.5,Declining health,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,10,1.4,4,2,Declining health,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Albizia zygia,12.2,2,7,3,Declining health,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,5.5,1.4,4.5,2,Declining health,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Rhus vulgaris,14,1.3,4.5,2,Declining health,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,16,,0.5,,,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,17,,0.6,,,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Combretum collinum,32.5,,0.7,,,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Acacia sieberiana,18.6,1.8,8,4.5,Declining health,No
SU31,8/02/2015,2015,Mister Y,Woodlands,Dry Normal Land,Grewia mollis,10.5,1.5,3.5,2,Declining health,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Rhus vulgaris,8.5,1.3,3,2,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Rhus vulgaris,3.4,1.3,2.5,1,Declining health,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Lannea barteri,24,3.5,8,4,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Markhamia lutea,5,2,4,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Markhamia lutea,4.4,2,4.5,4.5,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,3.4,1.8,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,3.5,1.7,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,8.4,,0.4,,,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Teclea nobilis,4.6,1.3,4,2,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Teclea nobilis,3.6,1.3,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Teclea nobilis,4.2,1.3,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Teclea nobilis,5.6,1.3,3,1.5,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Teclea nobilis,4.7,1.3,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Teclea nobilis,5,1.3,2.5,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Rhus vulgaris,4.6,1.3,3,2,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Euphorbia candelabrum,29.9,3,7,5,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Canthium vulgare,7,1.3,3.5,2,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,6.5,1.7,3,2,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,5.6,1.6,4,2,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,7.3,1.6,4,2,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,6.1,1.6,4,2,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,5.5,1.3,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,5.4,1,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,4.4,1.3,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum collinum,3.4,1.3,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Acacia gerrardii,15.2,2.8,6,3,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Euphorbia candelabrum,16.7,1.5,3,3,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Markhamia lutea,4.4,2,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Markhamia lutea,3,1.7,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Markhamia lutea,3.7,1.7,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Rhus vulgaris,6.5,1.7,3,1.5,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Rhus vulgaris,5.1,1.3,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Grewia bicolor,3.5,1.3,3,1,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Acacia gerrardii,17.2,1.5,5,4,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Euphorbia candelabrum,15,6,0.6,,,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Markhamia lutea,34.4,4.8,13,5,Healthy,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Acacia polyacantha,20,,0.5,,,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Markhamia lutea,44,2,4,1,Declining health,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Markhamia lutea,6,2.5,4,1,Declining health,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Markhamia lutea,3.5,2,3.5,1,Declining health,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Markhamia lutea,4,2,3.5,1,Declining health,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Acacia polyacantha,24.8,1.9,8.5,5,Declining health,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Acacia hockii,13.3,1.7,5,3,Declining health,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Acacia polyacantha,23.5,1.5,10,5,Declining health,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Acacia gerrardii,13.5,2,6.5,3,Declining health,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Acacia polyacantha,13,,0.5,,,No
SU32,8/02/2015,2015,Mister Y,Bush,Seasonally Wet,Combretum molle,18.4,,0.7,,,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,6.4,1.7,3,2,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,4.9,1.7,3,2,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Allophylus africanus,4.8,1.7,2,1,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,5,1.4,3,1,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,4,1.4,2.5,1,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,4.3,1.4,3,1,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,3.1,1.6,3,1,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,3.5,1.6,3,1,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia gerrardii,21.1,1.7,8,5,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,3.5,2,3,1,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Allophylus abyssinicus,8.6,1.3,4,1,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Allophylus abyssinicus,8,1.3,4,1,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia hockii,6,1.4,3,4,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia hockii,9,1.3,3,2,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,11.5,1.6,4.5,2,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia gerrardii,13.2,2.4,12,4,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia polyacantha,17.6,3,9,6,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Cassine aethiopica,12.5,1.3,4,4,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia polyacantha,14.4,1.5,8,5,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia polyacantha,19,1.6,8,5,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Allophylus abyssinicus,10.3,,0.4,,,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia gerrardii,17.8,,2.3,,,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia gerrardii,11,1.8,5.5,3,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia gerrardii,11,3.8,6.5,3,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia sieberiana,12.5,2,9,4,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia polyacantha,17,2,9,4,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Cassine aethiopica,19,3,7,4,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Cassine aethiopica,23,2.8,7,4,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Teclea nobilis,11,2,4,2,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,11.6,1.7,3.5,2,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,14,1.3,4,2,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,14.5,1.3,4,2,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Combretum collinum,14.5,1.3,4,2,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia sieberiana,17,3.2,11,4,Healthy,No
SU33,8/02/2015,2015,Mister Y,Bush,,Acacia polyacantha,17.4,2.8,5,3.5,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Rhus vulgaris,4.3,2,4,1,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Rhus vulgaris,3.5,2,4,1,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,9.1,4,6,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,18.7,2,10,5,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,5.6,4,6,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,5.2,2.7,4,1,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,7.6,2.7,4,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,4.4,2,4,1,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,3.5,2,5,1,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,6.5,3,5,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,4.1,3,5,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,6.6,3,5,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,6.3,2,4,1.5,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,6.7,3,5,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,5.9,3,5,2.5,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Rhus vulgaris,3,2,4,1,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Rhus vulgaris,3,2,4,1,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Rhus vulgaris,3,2,4,1,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Rhus vulgaris,4.4,3,7,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,10,3,7,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,4.9,2,6,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,5.9,3,6,2,Healthy,No
SU34,8/02/2015,2015,Mister Y,Bush,Dry Normal Land,Senna spectabilis,8.6,3,7,2,Healthy,No
